name,type,currency,interval,mrr,arr,discount_count,prompts_count,prompt_limit,baseline_credits_needed,credits_usage,credits_capacity,orgs_count,orgs_count_hf,orgs_purchased,new_plan,plan_credits,plan_price,purchased_credits,extra_credits_granted,extra_credits_granted_10,discount_pct,discount_amount,total_available_credits,unused_credits,unused_purchased_credits,arr_at_risk
Binary Bear,AGENCY,eur,month,89,,0,0.0,25.0,2250,0,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,2250,2250,1068
Doctorsa,IN_HOUSE,eur,month,89,,0,15.0,25.0,2250,1350,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2210,2210,663
Bleuet,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Internetwarriors,AGENCY,eur,month,297,,0,130.0,130.0,19500,19500,19500.0,11,0,8.0,growth,12935,199.0,6371,194,213,0.0,0,19500,0,0,0
Alkemy,AGENCY,eur,month,199,,0,140.0,200.0,18000,12600,18000.0,3,0,2.0,growth,12935,199.0,0,5065,5572,0.0,0,18000,5400,335,62
frank&dick,AGENCY,eur,month,199,,0,17.0,100.0,9000,1530,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,11405,11405,2106
YPM,AGENCY,usd,month,89,,0,0.0,25.0,2250,0,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,2250,2250,1068
SportsDataIO,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Charlie Vestner,AGENCY,usd,month,89,,0,18.0,25.0,2250,1620,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,630,630,299
CFC CRM Consulting Ltd,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Seybold,AGENCY,eur,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,810,810,384
LEI Register,IN_HOUSE,eur,month,90,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
justETF,IN_HOUSE,eur,year,169,2029.0,0,59.0,100.0,9000,5310,9000.0,1,0,1.0,pro,14925,165.83333333333334,0,0,0,0.0,0,14925,9615,9615,1282
Just Drive Media,AGENCY,eur,month,288,,0,14.0,125.0,11250,1260,11250.0,2,0,2.0,growth,12935,199.0,0,0,0,0.0,0,12935,11675,11675,2155
Besox,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Starfish,IN_HOUSE,usd,month,178,,0,25.0,50.0,4500,2250,4500.0,2,0,2.0,starter,3560,89.0,940,0,0,0.0,0,4500,2250,2250,675
RH Blake,AGENCY,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Common Era Jewelry,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Brevo,IN_HOUSE,eur,month,89,,0,40.0,100.0,9000,3600,9000.0,1,1,1.0,starter,3560,89.0,0,5440,5984,0.0,0,9000,5400,0,0
Compa,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
SUBJCT,AGENCY,eur,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,810,810,384
7Learnings,IN_HOUSE,eur,month,120,,0,30.0,30.0,2700,2700,2700.0,1,1,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,860,860,258
wknd,AGENCY,eur,month,199,,0,5.0,100.0,9000,450,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,12485,12485,2305
Giupedi,AGENCY,usd,month,89,,0,8.0,25.0,2250,720,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1530,1530,726
Digital Growth Core inc.,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Coding Ninjas,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Ship4wd,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
FSK,IN_HOUSE,eur,month,89,,0,18.0,25.0,2250,1620,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1940,1940,582
Codeword,IN_HOUSE,eur,month,278,,0,100.0,100.0,15000,15000,15000.0,1,0,1.0,pro,14925,199.0,75,0,0,0.0,0,15000,0,0,0
Aroma ,IN_HOUSE,eur,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2120,2120,636
Whale,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Sitegeist,AGENCY,eur,month,298,,0,100.0,100.0,9000,9000,9000.0,2,0,,growth,12935,199.0,0,0,0,0.0,0,12935,3935,3935,726
Growth Division ,AGENCY,eur,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,270,270,128
Minisocial,IN_HOUSE,usd,month,89,,0,9.0,25.0,2250,810,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2750,2750,825
Five Elms,IN_HOUSE,usd,month,89,,0,4.0,25.0,2250,360,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3200,3200,960
rapidmail,IN_HOUSE,eur,year,159,1910.0,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,starter,3560,74.16666666666667,4080,1360,1496,0.0,0,9000,0,0,0
Alpine Analytix,AGENCY,usd,month,199,,0,22.0,100.0,9000,1980,9000.0,3,0,3.0,growth,12935,199.0,0,0,0,0.0,0,12935,10955,10955,2022
Pixaura,AGENCY,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Lola,IN_HOUSE,eur,month,90,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1670,1670,501
Brick Digital,AGENCY,eur,month,199,,0,46.0,55.0,4950,4140,4950.0,4,0,7.0,growth,12935,199.0,0,0,0,0.0,0,12935,8795,8795,1624
SEO Galaxy,AGENCY,eur,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,450,450,214
Canyon,IN_HOUSE,eur,month,120,,0,20.0,30.0,2700,1800,2700.0,1,1,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
Glowcard,IN_HOUSE,eur,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1670,1670,501
Propellernet,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Medal.tv,IN_HOUSE,eur,month,199,,0,17.0,100.0,9000,1530,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,13395,13395,2143
adMates,AGENCY,eur,month,178,,0,18.0,50.0,4500,1620,4500.0,2,0,2.0,intro,2250,89.0,2250,0,0,0.0,0,4500,2880,2880,1367
seoplus+,AGENCY,eur,month,399,,0,21.0,45.0,4050,1890,4050.0,2,0,27.0,growth,12935,199.0,0,0,0,0.0,0,12935,11045,11045,2039
rockin,AGENCY,eur,month,499,,0,92.0,300.0,27000,8280,27000.0,4,0,,scale,37425,499.0,0,0,0,0.0,0,37425,29145,29145,4663
Toko,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
121WATT GmbH,IN_HOUSE,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2660,2660,798
Maniac,IN_HOUSE,usd,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2930,2930,879
proteintech,IN_HOUSE,eur,month,118,,0,25.0,25.0,3750,3750,3750.0,1,0,1.0,starter,3560,89.0,190,0,0,0.0,0,3750,0,0,0
Zenphi,IN_HOUSE,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1400,1400,420
Singapore Tourism Board,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
DIE ZEIT,IN_HOUSE,eur,year,169,2029.0,0,95.0,100.0,9000,8550,9000.0,1,1,1.0,pro,14925,165.83333333333334,0,0,0,0.0,0,14925,6375,6375,850
Insurify,IN_HOUSE,eur,month,199,,0,100.0,100.0,12000,12000,12000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,2925,2925,468
C&R COMMUNICATIONS,AGENCY,eur,month,199,,0,89.0,100.0,9000,8010,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,4925,4925,909
cosmos,IN_HOUSE,eur,month,199,,0,33.0,100.0,9000,2970,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,11955,11955,1913
fiskaly,IN_HOUSE,eur,month,199,,0,70.0,100.0,9000,6300,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,8625,8625,1380
fischerAppelt,AGENCY,eur,month,150,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,intro,2250,89.0,1542,5208,5729,0.0,0,9000,0,0,0
GALE,AGENCY,eur,month,1254,,0,531.0,630.0,56700,47790,56700.0,7,2,7.0,scale,37425,499.0,19275,0,0,0.0,0,56700,8910,8910,1426
Young Drivers of Canada,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Scalerrs,AGENCY,eur,month,89,,0,11.0,25.0,2250,990,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1260,1260,598
Crossrope,IN_HOUSE,eur,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
Commit Agency,AGENCY,eur,month,199,,0,77.0,100.0,9000,6930,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,6005,6005,1109
Kopfpirat,AGENCY,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,90,90,43
ATTACH,AGENCY,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1710,1710,812
Ring,IN_HOUSE,eur,month,199,,0,95.0,100.0,12000,11400,12000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,3525,3525,564
Medianet,IN_HOUSE,eur,month,90,,0,62.0,100.0,9000,5580,9000.0,1,0,1.0,starter,3560,89.0,40,5400,5940,0.0,0,9000,3420,0,0
Codicem,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Digit Spark,AGENCY,eur,month,750,,0,213.0,270.0,27000,21540,27000.0,9,1,,scale,37425,499.0,0,0,0,0.0,0,37425,15885,15885,2542
experics digital GmbH,AGENCY,eur,month,400,,0,194.0,300.0,27000,17460,27000.0,7,0,7.0,growth,12935,199.0,13066,999,1099,0.0,0,27000,9540,8541,1577
Peack,AGENCY,eur,month,199,,0,13.0,100.0,9000,1170,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,11765,11765,2172
Abimanufaktur,IN_HOUSE,eur,month,109,,0,25.0,25.0,3000,3000,3000.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,560,560,168
Leroy Merlin,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Noroff,IN_HOUSE,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1400,1400,420
Medfin AI,IN_HOUSE,eur,month,89,,0,14.0,25.0,2250,1260,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2300,2300,690
Laynote,AGENCY,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1710,1710,812
Condor,IN_HOUSE,eur,month,199,,0,72.0,100.0,9000,6480,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,8445,8445,1351
Knewledge,AGENCY,eur,month,240,,0,85.0,90.0,8100,7650,8100.0,3,1,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,5285,5285,976
Team 4,AGENCY,eur,month,299,,0,85.0,175.0,15750,7650,15750.0,7,0,8.0,growth,12935,199.0,2815,0,0,0.0,0,15750,8100,8100,1495
Candid Hospitality,IN_HOUSE,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1400,1400,420
Feather,IN_HOUSE,eur,month,89,,0,25.0,35.0,3150,2250,3150.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Lawfty,IN_HOUSE,eur,month,612,,0,25.0,300.0,45000,3750,45000.0,1,0,,enterprise,49900,499.0,0,0,0,0.0,0,49900,46150,46150,5538
Searchbloom,AGENCY,eur,month,398,,0,163.0,200.0,18000,14670,18000.0,3,0,3.0,growth,12935,199.0,5065,0,0,0.0,0,18000,3330,3330,615
n8n,IN_HOUSE,eur,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1580,1580,474
Polaris Media GmbH,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Lawtons,IN_HOUSE,eur,month,150,,0,72.0,100.0,9000,6480,9000.0,1,0,1.0,starter,3560,89.0,2440,3000,3300,0.0,0,9000,2520,0,0
Trenkwalder Österreich,IN_HOUSE,eur,month,89,,0,50.0,50.0,4500,4500,4500.0,2,0,1.0,starter,3560,89.0,0,940,1034,0.0,0,4500,0,0,0
Milk Bar,IN_HOUSE,eur,month,199,,0,16.0,100.0,9000,1440,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,13485,13485,2158
Scopic,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Mention,IN_HOUSE,eur,month,89,,0,0.0,25.0,2250,0,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3560,3560,1068
cyanite,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
InTouchNow AI,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Brainlabs,AGENCY,eur,month,200,,0,51.0,125.0,11250,4590,11250.0,2,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,8345,8345,1541
Knowify,IN_HOUSE,usd,month,199,,0,52.0,100.0,9000,4680,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,10245,10245,1639
Harvey,IN_HOUSE,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1400,1400,420
Backroads,IN_HOUSE,usd,month,103,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
DeepMedia,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Silicon Data,IN_HOUSE,eur,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2930,2930,879
EUPHORIA®,AGENCY,eur,month,199,,0,121.0,200.0,18000,10890,18000.0,4,0,2.0,growth,12935,199.0,0,5065,5572,0.0,0,18000,7110,2045,378
Kalia,IN_HOUSE,usd,month,89,,0,13.0,25.0,2250,1170,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2390,2390,717
Trinergy,AGENCY,eur,month,89,,0,15.0,25.0,2250,1350,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,900,900,427
JTL-Software-GmbH,IN_HOUSE,eur,year,169,2029.0,0,93.0,100.0,9000,8370,9000.0,1,0,1.0,pro,14925,165.83333333333334,0,0,0,0.0,0,14925,6555,6555,874
ReviewsOnMyWebsite,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Zitec,AGENCY,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,3935,3935,726
Win With Optimal,AGENCY,eur,month,681,,0,331.0,480.0,43200,29790,43200.0,12,0,14.0,scale,37425,499.0,5775,0,0,0.0,0,43200,13410,13410,2146
SEO Brand,AGENCY,usd,month,89,,0,17.0,25.0,2250,1530,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,720,720,342
Lub d,IN_HOUSE,eur,month,89,,0,19.0,25.0,2250,1710,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1850,1850,555
BeOne Medicines,IN_HOUSE,eur,month,199,,0,38.0,60.0,5400,3420,5400.0,4,0,6.0,pro,14925,199.0,0,0,0,0.0,0,14925,11505,11505,1841
finanzen.net,IN_HOUSE,eur,month,199,,0,36.0,100.0,9000,3240,9000.0,1,1,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,11685,11685,1870
Human First Collective,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Lifeboost Coffee,IN_HOUSE,usd,month,89,,0,14.0,25.0,2250,1260,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2300,2300,690
Greenline ,AGENCY,usd,month,178,,0,50.0,50.0,4500,4500,4500.0,2,0,2.0,intro,2250,89.0,2250,0,0,0.0,0,4500,0,0,0
Dahseo,AGENCY,eur,month,89,,0,197.0,200.0,18000,17730,18000.0,20,0,20.0,intro,2250,89.0,0,15750,17325,0.0,0,18000,270,0,0
Shift Agency,AGENCY,eur,month,248,,0,57.0,100.0,12000,6840,12000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,6095,6095,1125
Anteater,AGENCY,usd,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1620,1620,769
Forum One,AGENCY,eur,month,1048,,0,625.0,700.0,63000,56250,63000.0,3,0,3.0,scale,37425,499.0,25575,0,0,0.0,0,63000,6750,6750,1080
Rightway Parking,IN_HOUSE,eur,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
Skribble,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,1,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
ColdIQ,IN_HOUSE,eur,month,89,,0,12.0,25.0,2250,1080,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2480,2480,744
Vercel,IN_HOUSE,eur,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2930,2930,879
e-dvertising,AGENCY,eur,year,77,919.0,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,74.16666666666667,0,0,0,0.0,0,2250,0,0,0
test,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
relokate,IN_HOUSE,eur,month,199,,0,87.0,100.0,9000,7830,9000.0,2,0,2.0,pro,14925,199.0,0,0,0,0.0,0,14925,7095,7095,1135
UXCam,IN_HOUSE,eur,month,120,,0,30.0,30.0,2700,2700,2700.0,1,1,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,860,860,258
Prozis,IN_HOUSE,eur,month,199,,0,5.0,100.0,9000,450,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,14475,14475,2316
We Communications,AGENCY,eur,month,199,,0,157.0,1210.0,266400,19530,266400.0,11,7,3.0,growth,12935,199.0,0,253465,278812,0.0,0,266400,246870,0,0
GUURU Solutions AG,AGENCY,eur,month,288,,0,100.0,125.0,11250,9000,11250.0,2,0,2.0,growth,12935,199.0,0,0,0,0.0,0,12935,3935,3935,726
dotCMS,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Mindshare,AGENCY,eur,month,640,,0,215.0,300.0,27000,19350,27000.0,8,0,,scale,37425,499.0,0,0,0,0.0,0,37425,18075,18075,2892
Heidi Health,IN_HOUSE,eur,year,77,919.0,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,74.16666666666667,0,0,0,0.0,0,3560,1310,1310,328
Close Brothers Invoice Finance,IN_HOUSE,eur,month,288,,0,117.0,125.0,11250,10530,11250.0,2,0,2.0,pro,14925,199.0,0,0,0,0.0,0,14925,4395,4395,703
Oyster,IN_HOUSE,eur,month,199,,0,42.0,100.0,9000,3780,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,11145,11145,1783
Forge Holidays,IN_HOUSE,eur,month,398,,0,164.0,200.0,15000,12150,15000.0,2,0,2.0,pro,14925,199.0,75,0,0,0.0,0,15000,2850,2850,456
Formlabs,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Campact,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Resi,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Goodman Lantern,AGENCY,eur,month,200,,0,37.0,75.0,6750,3330,6750.0,3,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,9605,9605,1773
Volders,IN_HOUSE,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2660,2660,798
Cello,IN_HOUSE,eur,month,108,,0,25.0,25.0,3000,3000,3000.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,560,560,168
Plancorp,IN_HOUSE,usd,month,89,,0,15.0,25.0,2250,1350,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2210,2210,663
Go1,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Nixon,IN_HOUSE,eur,month,199,,0,66.0,100.0,9000,5940,9000.0,1,0,,pro,14925,199.0,0,0,0,0.0,0,14925,8985,8985,1438
Optix,IN_HOUSE,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2660,2660,798
Niels van Renselaar,AGENCY,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1350,1350,641
flowkey,IN_HOUSE,eur,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
Circa Healthcare,AGENCY,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
pdm solutions GmbH,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Alexander Henoch ,AGENCY,eur,month,199,,0,98.0,100.0,9000,8820,9000.0,2,0,2.0,growth,12935,199.0,0,0,0,0.0,0,12935,4115,4115,760
Loberon,IN_HOUSE,eur,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
SimpledCard,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
NextTown AI,AGENCY,eur,month,199,,0,6.0,100.0,9000,540,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,12395,12395,2288
Flexcar,IN_HOUSE,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Nationwide Transport Services,IN_HOUSE,eur,month,199,,0,59.0,100.0,9000,5310,9000.0,2,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,9615,9615,1538
Upway,IN_HOUSE,eur,month,499,,0,261.0,300.0,27000,23490,27000.0,1,0,1.0,enterprise,49900,499.0,0,0,0,0.0,0,49900,26410,26410,3169
Kosch Klink Performance,AGENCY,eur,month,1374,,0,547.0,750.0,67500,49230,67500.0,11,4,9.0,scale,37425,499.0,30075,0,0,0.0,0,67500,18270,18270,2923
Pixum,IN_HOUSE,eur,month,199,,0,69.0,100.0,9000,6210,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,8715,8715,1394
aurio,IN_HOUSE,eur,month,90,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Bikemax,IN_HOUSE,eur,month,89,,0,11.0,25.0,2250,990,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2570,2570,771
Lessing-Flynn,AGENCY,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Snapstream,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Superside,IN_HOUSE,eur,month,199,,0,94.0,100.0,9000,8460,9000.0,1,1,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6465,6465,1034
